timestamp,service,latency,latency_delta,rolling_mean,rolling_std,failure
2026-02-12 13:43:11.125431+00:00,payment,2.2113126272727186,-0.0068112977272867,2.243258145757578,0.0419083467407788,0
2026-02-12 13:43:16.323304+00:00,payment,2.230599090909085,0.0192864636363663,2.227732474848484,0.0209716927478173,0
2026-02-12 13:43:21.527694+00:00,payment,2.236546090909087,0.0059470000000021,2.2224443384848445,0.0106564530329024,0
2026-02-12 13:43:26.744070+00:00,payment,2.2184294909091022,-0.0181165999999848,2.2230022449999995,0.0102774398366231,0
2026-02-12 13:43:31.975414+00:00,payment,2.0227884000000054,-0.1956410909090968,2.18393514,0.090627114232767,0
2026-02-12 13:43:37.183399+00:00,payment,2.003830358333346,-0.0189580416666594,2.142438686212125,0.1182492309928643,0
2026-02-12 13:43:42.399147+00:00,payment,1.885217184615385,-0.1186131737179609,2.073362304953385,0.1503865304888967,0
2026-02-12 13:43:47.612459+00:00,payment,1.8664992923076904,-0.0187178923076944,1.9993529452331056,0.1407487704928001,0
2026-02-12 13:43:52.823740+00:00,payment,2.097943809090897,0.2314445167832064,1.9752558088694645,0.0975488739647961,0
2026-02-12 13:43:58.038971+00:00,payment,2.184522416666672,0.0865786075757752,2.007602612202798,0.1363494762890006,0
2026-02-12 13:44:03.239448+00:00,payment,2.103202991666668,-0.0813194250000042,2.0274771388694623,0.1427541044422186,0
2026-02-12 13:44:08.463785+00:00,payment,2.161241141666665,0.0580381499999971,2.082681930279718,0.1264238963043654,0
